Alloy,No,Phase,Phase1,a(Å),δ,T_m(K),σT_m(K),ΔH_mix(kJ/mol),σH_mix(kJ/mol),ΔS_mix(R),χ,Δχ,VEC,σVEC,K(GPa),σK(GPa),Young's modulus E (GPa),Shear modulus G (GPa)
Ti1Zr1Cu1Ni1Be1,5.0,AM,AM,1.3434,0.125276820412014,1742.954,271.86214974505,-30.24,13.7562436733289,1.6094379124341,1.65,0.224053565024081,6.2,3.6,112.0,60.4648658313239,160.0,66.6
TiZrHfCuNi,5.0,AM,AM,1.4334,0.103363704108683,1932.154,384.533216853889,-27.36,13.3170206878265,1.6094379124341,1.596,0.265525893275967,6.6,3.2,108.0,59.7996655509042,118.2,46.2
TiZrNbMoV0.25,5.0,SS,BCC,1.45552941176471,0.0631633505159961,2414.29411764706,395.291369038063,-2.60207612456747,2.34701385395779,1.52846571006102,1.65588235294118,0.297856238981738,4.76470588235294,0.806547600047182,129.411764705882,82.780403210599,152.705882352941,58.0588235294118
TiZrNbMoV0.5,5.0,SS,BCC,1.44777777777778,0.0655420476181831,2401.44444444444,387.790353186733,-2.66666666666667,2.25956282113624,1.58109375017182,1.65444444444444,0.289524940822073,4.77777777777778,0.785674201318386,131.111111111111,80.752632491585,151.333333333333,57.4444444444444
TiZrNbMoV0.75,5.0,SS,BCC,1.44084210526316,0.0672756938649072,2389.94736842105,380.586178591893,-2.70360110803324,2.17846724196363,1.60356810317052,1.65315789473684,0.281855741967018,4.78947368421053,0.76632735676637,132.631578947368,78.8631129344857,150.105263157895,56.8947368421053
TiZrNbMoV1.5,5.0,SS,BCC,1.42381818181818,0.070059046173656,2361.72727272727,360.746219260499,-2.71074380165289,1.96276990673832,1.59416669911802,1.65,0.262054817304943,4.81818181818182,0.715818897637437,136.363636363636,73.8884573680586,147.090909090909,55.5454545454546
TiZrNbMoV2,5.0,SS,BCC,1.41483333333333,0.0707119924674055,2346.83333333333,348.902764232227,-2.66666666666667,1.83753726761569,1.56071040904141,1.64833333333333,0.250959270710519,4.83333333333333,0.687184270936277,138.333333333333,71.0438049531571,145.5,54.8333333333333
TiZrNbMoV3,5.0,SS,BCC,1.40071428571429,0.0705856684721702,2323.42857142857,328.069181355247,-2.53061224489796,1.62489566904527,1.47507631105469,1.64571428571429,0.232431688450431,4.85714285714286,0.63887656499994,141.428571428571,66.2093155786084,143.0,53.7142857142857
Ti40Zr25Ni3Cu12Be20,5.0,AM,AM,1.40189,0.121747782453146,1835.1724,262.211569207463,-25.8764,11.1383713401132,1.39460582678007,1.5478,0.175508290402476,4.62,2.71580558950747,92.2,55.1648438772376,142.15,60.29
Ti40Zr25Ni8Cu9Be18,5.0,AM,AM,1.40329,0.120055375472095,1849.6393,246.511913416999,-28.2612,11.9500973298644,1.44052699640951,1.5549,0.183251166435578,4.75,2.72901080979904,94.4,57.6770318237685,142.51,60.01
YGdTbDyLu,5.0,SS,HCP,1.7786,0.0137195767959042,1723.6,123.537200874878,0.0,0.0,1.6094379124341,1.202,0.056,3.0,4.44089209850063e-16,41.34,3.54152509520969,60.6,24.28
ZrHfTiCuCo,5.0,AM,AM,1.4344,0.102415551572787,1940.154,380.598648006006,-23.52,11.3877548270061,1.6094379124341,1.59,0.258611678003914,6.4,3.00665927567458,108.0,59.7996655509042,120.0,46.0
ZrHfTiCuFe,5.0,AM,AM,1.4324,0.104324490591561,1948.754,377.081055031939,-15.84,8.47522507075771,1.6094379124341,1.58,0.247951608181919,6.2,2.85657137141714,106.0,57.4804314527997,120.4,47.4
Zr57Nb5Cu15.4Ni12.6Al10,5.0,AM,AM,1.482168,0.100440875447956,1870.63158,455.320813738296,-33.612016,11.4241116406855,1.24956216339204,1.53236,0.250911200228288,5.784,3.00821275843315,60.34,74.0438005507551,95.66,40.278
Zr58.5Nb2.8Cu15.6Ni12.8Al10.3,5.0,AM,AM,1.484119,0.101110102599018,1851.02353,440.585233946213,-34.905488,10.7548022920596,1.2008461253663,1.52956,0.253052971529678,5.785,3.03261850551631,57.468,72.8447456993296,95.225,40.263
Zr17Ta16Ti19Nb22Si26,5.0,AM,AM,1.39325,0.110918363631983,2300.57,573.220974057998,-48.6432,24.3621587382031,1.59333187627413,1.6047,0.195076677232313,4.38,0.485386443980464,116.3,64.2752674051225,98.51,33.37
Zr52.5Ti5Al10Cu17.9Ni14.6,5.0,AM,AM,1.468553,0.104067478150443,1802.92583,410.265691178182,-35.791556,11.7615492157904,1.30720439623641,1.55521,0.258063860119932,6.029,3.16388353135826,64.44,72.5870952718181,100.445,41.813
Zr55Ti5Al10Cu20Ni10,5.0,AM,AM,1.47815,0.100800605094945,1805.151,418.160275335905,-32.88,10.7721990326952,1.26100156517892,1.5405,0.25368238015282,5.9,3.14483703870328,59.1,69.6404336574666,95.65,40.15
Zr41.2Ti13.8Cu12.5Ni10Be22.5,5.0,AM,AM,1.400342,0.139912901355279,1838.11525,289.032412248069,-35.1966,13.4242179085383,1.46445382424085,1.54223,0.219674138441465,5.025,3.09424869717998,79.93,69.0904848730996,144.437,62.968
Zr41Ti14Cu12.5Ni10Be22.5,5.0,AM,AM,1.40006,0.139805007602957,1837.74125,288.777941783886,-35.148,13.4372792342647,1.46662207808292,1.54265,0.21946862532034,5.025,3.09424869717998,80.15,69.0107056912187,144.535,62.99
Zr42.63Ti12.37Cu11.25Ni10Be23.75,5.0,AM,AM,1.4004833,0.142199464239239,1843.317225,287.481627881765,-36.140275,13.3380419494704,1.43946442058785,1.535102,0.21739270824018,4.9125,3.03806579092685,78.232,69.5361357568854,145.6988,63.8607
Zr44Ti11Cu10Ni10Be25,5.0,AM,AM,1.40054,0.144418197866488,1848.407,285.754736865376,-37.068,13.1904254094248,1.41112229224038,1.5281,0.214796159183538,4.8,2.97657521322744,76.6,69.9173798136057,146.99,64.76
Zr45.38Ti9.62Cu8.75Ni10Be26.25,5.0,AM,AM,1.4006108,0.146607984467836,1853.515475,283.93803983312,-37.99677,12.9671221375566,1.37829590019219,1.521077,0.211945158168334,4.6875,2.90944045307685,74.957,70.2617830047032,148.2763,65.6582
Zr46.75Ti8.25Cu7.5Ni10Be27.5,5.0,AM,AM,1.4006675,0.148760219775464,1858.60525,282.005461188144,-38.92175,12.659956916507,1.34084954527851,1.514075,0.208811264961927,4.575,2.83626074259755,73.325,70.5634067700816,149.5675,66.5575
Zr57Ti5Cu20Ni8Be10,5.0,AM,AM,1.45489,0.124749139225914,1875.804,319.153377177808,-30.6216,10.2877281271978,1.2243987803561,1.5249,0.248738798742778,5.68,3.20274881937376,60.9,71.4016106260916,114.69,49.89
Zr47Ti8Cu7.5Ni10Be27.5,5.0,AM,AM,1.40102,0.148881683507193,1859.07275,282.296516405955,-38.982,12.6130803333246,1.33646810272496,1.51355,0.209009323954698,4.575,2.83626074259755,73.05,70.6342516064267,149.445,66.53
Zr38.5Ti16.5Ni9.75Cu15.15Be20,5.0,AM,AM,1.40048748748749,0.135289627576632,1827.55470970971,292.71364933959,-33.2217101986872,13.3748879727861,1.50005058521591,1.55578078078078,0.223476638149919,5.24674674674675,3.19231386218862,82.992992992993,68.0336646850766,141.671671671672,61.1081081081081
Zr39.88Ti15.12Ni9.98Cu13.77Be21.25,5.0,AM,AM,1.4003622,0.137644168824405,1833.044929,290.698347975552,-34.26628064,13.441282424674,1.48439005608228,1.549125,0.221818854868111,5.1377,3.14574930819352,81.499,68.6376208722301,143.1073,62.0576
AgAlCoCrCuNi,6.0,SS+IM,2FCC+B2,1.31683333333333,0.0658758828525809,1533.695,406.374950128163,-2.22222222222222,8.37851946810212,1.79175946922805,1.815,0.128937969582276,8.33333333333333,2.92498812913071,139.333333333333,39.3559257150545,162.166666666667,61.6666666666667
AlAuCoCrCuNi,6.0,SS+IM,FCC+L10,1.31633333333333,0.0653428100225118,1550.76166666667,395.473273830089,-6.44444444444444,6.96301221416782,1.79175946922805,1.91666666666667,0.30280173197802,8.33333333333333,2.92498812913071,159.333333333333,44.4472221354221,161.0,61.1666666666667
Al0.3C0.1CoCrFeNi,6.0,IM,IM,1.24861363636364,0.0691280527257256,1852.12295454545,419.222831220189,-11.1322314049587,7.62712685108844,1.61602507515085,1.82227272727273,0.153665274310514,7.79545454545455,2.01786954996133,162.75,32.3209227197267,209.090909090909,80.8636363636364
Al0.5C0.2Co0.3CrFeNi,6.0,IM,IM,1.245475,0.100028907543766,1870.18375,575.380762059732,-17.9925,10.3152987260958,1.64370761463603,1.81975,0.202181694275224,7.25,2.3318447632722,152.15,42.2116986154312,196.925,77.125
AlC0.1CoCrFeNi,6.0,SS+IM,BCC+IM,1.27378431372549,0.0800993343526743,1726.03333333333,501.557123451524,-15.3479430988082,7.90933779577336,1.67438926704389,1.79313725490196,0.16033653573189,7.13725490196079,2.49721105489145,150.843137254902,42.3368251836179,190.0,73.3333333333333
AlC0.2CoCrFeNi,6.0,SS+IM,BCC+IM,1.26415384615385,0.0966880470598004,1766.35961538462,574.158971623718,-18.1360946745562,9.55466756093575,1.71056008375792,1.80769230769231,0.189783433100178,7.07692307692308,2.5103336726278,148.576923076923,44.9428466772591,186.346153846154,71.9230769230769
AlC0.3CoCrFeNi,6.0,SS+IM,BCC+IM,1.25488679245283,0.110199694038901,1805.1641509434,633.829421444311,-20.7048771804913,10.8167344855264,1.73585622457653,1.82169811320755,0.21339781124814,7.0188679245283,2.52153416940198,146.396226415094,47.2126220821643,182.830188679245,70.5660377358491
AlC0.4CoCrFeNi,6.0,SS+IM,BCC+IM,1.24596296296296,0.121692941651052,1842.53148148148,684.328088353033,-23.0727023319616,11.8349677917177,1.75427234111646,1.83518518518519,0.233101001322513,6.96296296296296,2.53101475011406,144.296296296296,49.2084115173448,179.444444444444,69.2592592592593
AlC0.5CoCrFeNi,6.0,SS+IM,BCC+IM,1.23736363636364,0.13172257012767,1878.54,727.878713310747,-25.2561983471074,12.6798814660106,1.76776147228933,1.84818181818182,0.249938835493013,6.90909090909091,2.53895273523072,142.272727272727,50.9760922734479,176.181818181818,68.0
AlC1.5CoCrFeNi,6.0,SS+IM,BCC+IM,1.16592307692308,0.19283522126712,2177.68769230769,969.788619864015,-39.6686390532544,16.5952132895272,1.77823330579971,1.95615384615385,0.342019757898428,6.46153846153846,2.56051030416819,125.461538461538,61.2631340826858,149.076923076923,57.5384615384616
AlCCoCrFeNi,6.0,SS+IM,BCC+IM,1.19866666666667,0.168560955819492,2040.57833333333,880.043998339793,-33.8888888888889,15.3601483188998,1.79175946922805,1.90666666666667,0.308040401390611,6.66666666666667,2.5603819159562,133.166666666667,57.3945893694596,161.5,62.3333333333333
Al1.5CoCrCu0.5FeNi,6.0,SS,SS,1.29566666666667,0.0611499675998814,1594.34833333333,432.255402854866,-10.1388888888889,6.49606617996399,1.74815545724768,1.77416666666667,0.125263610926008,7.16666666666667,2.7938424357067,145.666666666667,41.7359424104559,178.166666666667,68.5
Al2CoCrCu0.5FeNi,6.0,SS,SS,1.30615384615385,0.0645760187275221,1543.51153846154,451.092693422507,-11.5976331360947,6.58430352562588,1.71184513523391,1.76153846153846,0.128053243364214,6.84615384615385,2.90480116746142,140.307692307692,44.1873365350207,169.846153846154,65.2307692307692
AlCo0.5CrCu0.5FeNi,6.0,SS,SS,1.2865,0.0570703816782361,1643.071,418.507197583267,-7.92,6.26375478447233,1.74806734854609,1.78,0.122392810246354,7.4,2.69072480941474,149.2,38.4,185.9,72.1
AlCo1.5CrCu0.5FeNi,6.0,SS,SS,1.28058333333333,0.0533485185481848,1663.8925,384.86954889774,-7.83333333333333,6.05203452680008,1.74815545724768,1.79666666666667,0.117780398293698,7.66666666666667,2.52762514801718,154.333333333333,36.885709367661,189.75,72.5833333333333
AlCo2CrCu0.5FeNi,6.0,SS,SS,1.27830769230769,0.0517158354598419,1671.90076923077,370.809871112937,-7.66863905325444,5.90540199427803,1.71184513523391,1.80307692307692,0.115317929447554,7.76923076923077,2.45431632823751,156.307692307692,36.0925831191537,191.230769230769,72.7692307692308
AlCo3.5CrCu0.5FeNi,6.0,SS,SS,1.2731875,0.0475462880580814,1689.919375,336.341525712124,-7.03125,5.45168060148568,1.57467944174811,1.8175,0.108195425041912,8.0,2.26384628453435,160.75,33.8221451123373,194.5625,73.1875
AlCo3CrCu0.5FeNi,6.0,SS,SS,1.27466666666667,0.0488284810137842,1684.714,346.74745158977,-7.25333333333333,5.5991319256638,1.62166791711235,1.81333333333333,0.110493840954548,7.93333333333333,2.32283351869125,159.466666666667,34.5521184428522,193.6,73.0666666666667
AlCoCr0.5Cu0.5FeNi,6.0,SS,SS,1.2867,0.0569839739740051,1601.871,382.33791968493,-8.32,6.4660640269023,1.74806734854609,1.802,0.118558002682231,7.7,2.68514431641951,151.2,39.4177624935764,178.9,68.1
AlCoCr1.5Cu0.5FeNi,6.0,SS,SS,1.28041666666667,0.0534135432631195,1698.22583333333,410.1705014068,-7.55555555555555,5.90072767594168,1.74815545724768,1.77833333333333,0.120473602456675,7.41666666666667,2.53174292182722,152.666666666667,36.1324723144647,195.583333333333,75.9166666666667
AlCoCr2Cu0.5FeNi,6.0,SS,SS,1.278,0.051830718402798,1735.28538461538,414.462589563798,-7.19526627218935,5.64101860581937,1.71184513523391,1.76923076923077,0.119965478269089,7.30769230769231,2.46153846153846,153.230769230769,34.769911497761,202.0,78.9230769230769
AlCoCrCu0.5Fe1.5Ni,6.0,SS,SS,1.27975,0.0537079313165734,1667.47583333333,386.020616644119,-7.13888888888889,5.91635647697297,1.74815545724768,1.7925,0.115623310798472,7.58333333333333,2.49861072509416,153.5,36.4062723533551,189.916666666667,73.1666666666667
AlCoCrCu0.5FeNi0.5,6.0,SS,SS,1.287,0.0568454533134172,1647.071,419.48981683588,-7.28,6.09345091060887,1.74806734854609,1.777,0.119503138034112,7.3,2.60959767013998,149.2,38.4,186.8,72.0
AlCoCrCu0.5FeNi2.5,6.0,SS,SS,1.27528571428571,0.0506130810108069,1670.19357142857,356.413677198824,-8.44897959183674,5.99783533272854,1.6681739719974,1.815,0.117518995425056,8.07142857142857,2.52032553776819,158.0,35.3108643742566,190.571428571429,73.1428571428571
AlCoCrCuFe0.5Ni,6.0,SS,SS,1.28663636363636,0.0540350086834879,1613.22545454545,405.696728253633,-5.55371900826446,6.48975044049024,1.76776147228933,1.79545454545455,0.123976804015446,7.81818181818182,2.79018350058597,149.272727272727,37.3511370378002,180.636363636364,69.2727272727273
Al0.25CoCrCu0.75FeNi,6.0,SS,FCC,1.2607,0.0325033273080466,1747.739,307.072313729193,-0.710000000000001,4.9407358510651,1.72190494135786,1.8215,0.103163704857862,8.4,2.0591260281974,162.8,24.1859463325296,202.8,78.1
Al0.3CoCrCu0.5FeNi,6.0,SS+IM,FCC+L12,1.26158333333333,0.0357870054450478,1759.56791666667,311.557960959637,-2.82118055555556,4.91321754192196,1.71606704949254,1.81520833333333,0.105790468681677,8.20833333333333,2.08124895729036,163.083333333333,25.7033017766633,205.208333333333,79.125
Al0.3CoCrCuFeNi,6.0,SS,FCC,1.2631320754717,0.0342268564184895,1721.66245283019,318.911402287654,0.156639373442506,5.18795039872942,1.73585622457653,1.82320754716981,0.103682635960145,8.47169811320755,2.14215350633735,160.905660377359,25.3743773236685,198.11320754717,76.188679245283
Al0.5CoCrCu0.5FeNi,6.0,SS,2FCC,1.2684,0.043697561246411,1726.524,345.530373200389,-4.6,5.43742586156354,1.74806734854609,1.807,0.111180034178804,8.0,2.28035085019828,159.6,30.4210453469305,199.8,77.0
Al0.5CoCrCu0.5FeNi2,6.0,SS+IM,FCC+L12,1.26466666666667,0.0405488803053603,1726.77,315.425112480496,-5.19444444444444,5.24024636540732,1.67623493913473,1.82416666666667,0.108509472192779,8.33333333333333,2.21108319357027,163.0,28.7923600977759,199.833333333333,76.8333333333333
Al0.5CoCrCuFeNi,6.0,SS,FCC,1.26927272727273,0.041692078610563,1693.00090909091,346.085922948059,-1.52066115702479,5.64348501091414,1.76776147228933,1.81545454545455,0.109325505330195,8.27272727272727,2.33903278732157,157.818181818182,29.547552373076,193.454545454545,74.3636363636364
Al0.75CoCrCu0.25FeNi,6.0,SS,BCC+FCC,1.2761,0.0516630019369153,1705.309,378.931285722095,-8.47,5.64282435930802,1.72190494135786,1.7925,0.116870654999448,7.6,2.41660919471891,156.4,35.2907920001804,196.8,75.9
Al0.8CoCrCuFeNi,6.0,SS,FCC+BCC,1.27768965517241,0.049216676377131,1653.71482758621,376.664015185039,-3.61474435196195,6.10245661538094,1.7886363384233,1.8048275862069,0.115776857006534,8.0,2.55963359446836,153.586206896552,34.0035669948167,187.068965517241,71.8620689655172
Al1.3CoCrCuFeNi,6.0,SS,FCC+BCC,1.28993650793651,0.0568639121189799,1596.55253968254,410.510794993565,-6.23834719072814,6.53097493254934,1.78641097565023,1.78936507936508,0.122938531754992,7.6031746031746,2.80328425606598,147.428571428571,38.7854146558043,177.777777777778,68.2222222222222
Al1.4Co0.9Cr1.4Cu0.5Fe0.9Ni,6.0,SS+IM,BCC+B2+Unk,1.292,0.0595394082730237,1637.18737704918,442.734355378555,-9.53077129803816,6.28258906532957,1.74174782952757,1.76672131147541,0.124725551978385,7.11475409836066,2.72269370387235,146.786885245902,40.2113737902796,185.508196721312,71.9180327868853
Al1.5CoCrCuFeNi,6.0,SS,FCC+BCC,1.29430769230769,0.0589250351886058,1576.15,420.055012514387,-7.05325443786982,6.62818449827789,1.77823330579971,1.78384615384615,0.124933118201975,7.46153846153846,2.87202380039915,145.230769230769,40.1270172675829,174.461538461538,66.9230769230769
Al1.8CoCrCuFeNi,6.0,SS,FCC+BCC,1.30038235294118,0.0613258336992108,1547.79647058824,431.370079417842,-8.07958477508651,6.71923283512079,1.76133202441385,1.77617647058824,0.127256450336512,7.26470588235294,2.95365002038267,142.176470588235,41.7284432465261,169.852941176471,65.1176470588235
Al2.3CoCrCuFeNi,6.0,SS,FCC+BCC,1.30939726027397,0.064029950192206,1505.71931506849,444.312450201027,-9.37511728279227,6.76369973321283,1.72545092585972,1.76479452054795,0.129795514508067,6.97260273972603,3.04744493354781,137.643835616438,43.6051303576451,163.013698630137,62.4383561643836
Al2.5CoCrCuFeNi,6.0,SS,FCC+BCC,1.31266666666667,0.0647848439741925,1490.45933333333,447.93843219006,-9.77777777777778,6.7537278229266,1.70947277658421,1.76066666666667,0.130459018682326,6.86666666666667,3.0739045022396,136.0,44.1512551727959,160.533333333333,61.4666666666667
Al2.8CoCrCuFeNi,6.0,SS,BCC,1.31725641025641,0.0656588779244712,1469.03666666667,452.111537312354,-10.2827087442472,6.71675841340805,1.68451676342539,1.7548717948718,0.131165813926237,6.71794871794872,3.10457658823904,133.692307692308,44.8050786076035,157.051282051282,60.1025641025641
Al2CoCrCuFeNi,6.0,SS,BCC,1.30414285714286,0.0625704614161524,1530.24428571429,437.307972056867,-8.65306122448979,6.75075262849207,1.74786809746676,1.77142857142857,0.128444381674223,7.14285714285714,2.99659670905758,140.285714285714,42.5800566520266,167.0,64.0
Al3CoCrCuFeNi,6.0,SS,BCC,1.320125,0.0661000258841885,1455.6475,454.187453254435,-10.5625,6.68023572311683,1.66746193342929,1.75125,0.131475995907998,6.625,3.11999599358717,132.25,45.1490586834322,154.875,59.25
AlCo0.5CrCuFeNi,6.0,SS+IM,BCC+FCC+B2,1.28572727272727,0.0544803374047901,1617.13454545455,407.372925917086,-4.49586776859504,6.41006782791613,1.76776147228933,1.79090909090909,0.121689212598364,7.72727272727273,2.76638619176417,148.363636363636,36.7083659705987,180.818181818182,69.9090909090909
AlCoCr0.5CuFeNi,6.0,SS+IM,BCC+FCC+B2,1.28590909090909,0.0544002856305926,1579.68,371.237647630439,-5.02479338842975,6.50930055511656,1.76776147228933,1.81090909090909,0.116498501391418,8.0,2.73030134866931,150.181818181818,37.721029056189,174.454545454545,66.2727272727273
AlCoCrCu0.25FeNi,6.0,SS,BCC,1.28352380952381,0.0564067711043267,1668.55476190476,404.683619723559,-9.94104308390023,5.95782880740376,1.72424209379972,1.78380952380952,0.120494069819548,7.38095238095238,2.55373098624608,152.571428571429,38.4615719518431,190.761904761905,73.5238095238095
AlCoCrCu0.5Fe0.5Ni,6.0,SS,BCC+FCC,1.2875,0.0565906664984135,1638.771,416.977811195032,-8.92,6.43498438226543,1.74806734854609,1.785,0.125319591445233,7.5,2.72946881279124,150.2,39.0532969158815,185.7,71.4
AlCoCrCu0.5Fe2Ni,6.0,SS+IM,FCC+B2,1.27676923076923,0.052349846749864,1678.51615384615,372.843298833715,-6.48520710059172,5.66941575015517,1.71184513523391,1.79538461538462,0.111535808987027,7.61538461538462,2.40315374643282,154.769230769231,35.2532679252333,191.538461538462,73.8461538461539
AlCoCrCu0.5FeNi,6.0,SS+IM,BCC+B2,1.28327272727273,0.0551279649336164,1654.42818181818,400.64393145894,-7.93388429752066,6.1785161899941,1.76776147228933,1.78909090909091,0.120185806562895,7.54545454545455,2.60641294306026,152.0,37.6684097209995,188.0,72.3636363636364
AlCoCrCu0.5FeNi1.5,6.0,SS,BCC+FCC,1.28016666666667,0.0535175264777191,1660.55916666667,384.125945349923,-8.27777777777778,6.1684789768238,1.74815545724768,1.79916666666667,0.119823365371237,7.75,2.58602010819715,154.333333333333,36.885709367661,189.0,72.6666666666667
AlCoCrCu0.5FeNi2,6.0,SS,BCC+FCC,1.27753846153846,0.0520142700357357,1665.74692307692,369.493551736898,-8.42603550295858,6.10002026095071,1.71184513523391,1.80769230769231,0.118850510251249,7.92307692307692,2.55588426551325,156.307692307692,36.0925831191537,189.846153846154,72.9230769230769
AlCoCrCu0.5FeNi3,6.0,IM,IM,1.27333333333333,0.049306753535293,1674.04733333333,344.630114866488,-8.39111111111111,5.87806288556818,1.62166791711235,1.82133333333333,0.115980841329745,8.2,2.48193472919817,159.466666666667,34.5521184428522,191.2,73.3333333333333
AlCoCrCuFeNi,6.0,SS,FCC+BCC,1.28283333333333,0.0528113059928536,1629.70666666667,392.252405459659,-4.77777777777778,6.31250636637417,1.79175946922805,1.79833333333333,0.119082137852642,7.83333333333333,2.6718699236469,151.0,36.2169389466679,183.166666666667,70.3333333333333
